PLNX	BTC/ETH	0.0265330000	0.0265929900	0.0262229900	0.0264960000	18961.1033287000	2016-04-04 22:00:00	2016-04-04 22:59:59
PLNX	BTC/ETH	0.0264979900	0.0267200000	0.0263998400	0.0264530000	10851.1026954200	2016-04-04 23:00:00	2016-04-04 23:59:59
PLNX	BTC/ETH	0.0264530000	0.0266754600	0.0262145100	0.0262770100	16013.9891842800	2016-04-05 00:00:00	2016-04-05 00:59:59
PLNX	BTC/ETH	0.0262960000	0.0264200000	0.0261662600	0.0263960000	26368.7915489100	2016-04-05 01:00:00	2016-04-05 01:59:59
PLNX	BTC/ETH	0.0263920000	0.0265999600	0.0262900000	0.0263900000	14201.1715962400	2016-04-05 02:00:00	2016-04-05 02:59:59
PLNX	BTC/ETH	0.0263920000	0.0264809600	0.0256500000	0.0257280000	87200.1506965400	2016-04-05 03:00:00	2016-04-05 03:59:59
PLNX	BTC/ETH	0.0255000000	0.0258998900	0.0254451300	0.0257010000	58926.9333737400	2016-04-05 04:00:00	2016-04-05 04:59:59
PLNX	BTC/ETH	0.0257010000	0.0257950000	0.0252100000	0.0253630000	42848.5542060200	2016-04-05 05:00:00	2016-04-05 05:59:59
PLNX	BTC/ETH	0.0253630000	0.0255600000	0.0252000000	0.0253260000	36263.6050725500	2016-04-05 06:00:00	2016-04-05 06:59:59
PLNX	BTC/ETH	0.0253300000	0.0258019900	0.0252720300	0.0257879800	25283.4797787900	2016-04-05 07:00:00	2016-04-05 07:59:59
PLNX	BTC/ETH	0.0257879800	0.0259990000	0.0255320100	0.0258551900	24067.2772251900	2016-04-05 08:00:00	2016-04-05 08:59:59
PLNX	BTC/ETH	0.0258551900	0.0259110000	0.0257000000	0.0257000300	7773.1710479300	2016-04-05 09:00:00	2016-04-05 09:59:59
PLNX	BTC/ETH	0.0257000300	0.0257049800	0.0255500000	0.0255500000	9697.9582615900	2016-04-05 10:00:00	2016-04-05 10:59:59
PLNX	BTC/ETH	0.0255500000	0.0258000000	0.0254730000	0.0257580000	7296.2011390600	2016-04-05 11:00:00	2016-04-05 11:59:59
PLNX	BTC/ETH	0.0257600000	0.0257600000	0.0253930000	0.0254709900	20363.5541670800	2016-04-05 12:00:00	2016-04-05 12:59:59
PLNX	BTC/ETH	0.0254709900	0.0256230000	0.0254580400	0.0255310000	5621.0944694400	2016-04-05 13:00:00	2016-04-05 13:59:59
PLNX	BTC/ETH	0.0255310000	0.0256986500	0.0254540800	0.0254860100	10849.6750652400	2016-04-05 14:00:00	2016-04-05 14:59:59
PLNX	BTC/ETH	0.0254860100	0.0257111400	0.0254850000	0.0256555500	15625.1260381800	2016-04-05 15:00:00	2016-04-05 15:59:59
PLNX	BTC/ETH	0.0256810000	0.0257240000	0.0255000000	0.0255210000	12314.3975463900	2016-04-05 16:00:00	2016-04-05 16:59:59
PLNX	BTC/ETH	0.0255210000	0.0255810000	0.0245000000	0.0247990000	118954.7117712900	2016-04-05 17:00:00	2016-04-05 17:59:59
PLNX	BTC/ETH	0.0247990000	0.0249162000	0.0245200000	0.0248900000	45494.8826353600	2016-04-05 18:00:00	2016-04-05 18:59:59
PLNX	BTC/ETH	0.0248850000	0.0249700000	0.0246690100	0.0248070000	20973.1278452300	2016-04-05 19:00:00	2016-04-05 19:59:59
PLNX	BTC/ETH	0.0248075000	0.0249010000	0.0244860000	0.0245320100	39835.4349719000	2016-04-05 20:00:00	2016-04-05 20:59:59
PLNX	BTC/ETH	0.0244940200	0.0245804400	0.0243100000	0.0243400000	36301.3084110000	2016-04-05 21:00:00	2016-04-05 21:59:59
PLNX	BTC/ETH	0.0243310000	0.0248860000	0.0238390000	0.0247830000	151914.4385419600	2016-04-05 22:00:00	2016-04-05 22:59:59
PLNX	BTC/ETH	0.0247830000	0.0248509800	0.0242152200	0.0247000000	55494.0697602100	2016-04-05 23:00:00	2016-04-05 23:59:59
PLNX	BTC/ETH	0.0247000100	0.0249419100	0.0244640100	0.0248850200	26178.1426773500	2016-04-06 00:00:00	2016-04-06 00:59:59
PLNX	BTC/ETH	0.0248850200	0.0248960000	0.0247170000	0.0247471000	13489.4279692100	2016-04-06 01:00:00	2016-04-06 01:59:59
PLNX	BTC/ETH	0.0247471000	0.0247820000	0.0242581100	0.0247100000	31267.1389375600	2016-04-06 02:00:00	2016-04-06 02:59:59
PLNX	BTC/ETH	0.0247220000	0.0247600000	0.0245060000	0.0245770000	8354.3270285800	2016-04-06 03:00:00	2016-04-06 03:59:59
PLNX	BTC/ETH	0.0245770000	0.0248000000	0.0245320000	0.0245680300	8444.9692801200	2016-04-06 04:00:00	2016-04-06 04:59:59
PLNX	BTC/ETH	0.0245680400	0.0247599100	0.0242700000	0.0243271200	26095.1924507800	2016-04-06 05:00:00	2016-04-06 05:59:59
PLNX	BTC/ETH	0.0243540000	0.0248600000	0.0243410000	0.0245590000	42271.4634590900	2016-04-06 06:00:00	2016-04-06 06:59:59
PLNX	BTC/ETH	0.0245762200	0.0245762400	0.0241156000	0.0242789900	56191.0146990600	2016-04-06 07:00:00	2016-04-06 07:59:59
PLNX	BTC/ETH	0.0242730000	0.0246666600	0.0242300000	0.0246010000	29808.2085832100	2016-04-06 08:00:00	2016-04-06 08:59:59
PLNX	BTC/ETH	0.0246010000	0.0259000000	0.0246010000	0.0256000000	156837.9872767500	2016-04-06 09:00:00	2016-04-06 09:59:59
PLNX	BTC/ETH	0.0256000000	0.0257510700	0.0252360100	0.0254865000	43237.7799116300	2016-04-06 10:00:00	2016-04-06 10:59:59
PLNX	BTC/ETH	0.0254865200	0.0259012100	0.0254865200	0.0257910000	27938.0407487400	2016-04-06 11:00:00	2016-04-06 11:59:59
PLNX	BTC/ETH	0.0257870000	0.0258000000	0.0255000300	0.0256330000	15683.4022510600	2016-04-06 12:00:00	2016-04-06 12:59:59
PLNX	BTC/ETH	0.0256329700	0.0256680000	0.0252100000	0.0253330000	16644.5358723900	2016-04-06 13:00:00	2016-04-06 13:59:59
PLNX	BTC/ETH	0.0253510000	0.0253530000	0.0250100000	0.0250980100	29817.9730157800	2016-04-06 14:00:00	2016-04-06 14:59:59
PLNX	BTC/ETH	0.0252100000	0.0253700000	0.0250590000	0.0251950000	13580.1577729400	2016-04-06 15:00:00	2016-04-06 15:59:59
PLNX	BTC/ETH	0.0251950100	0.0255579700	0.0251640100	0.0254958500	17207.4214722100	2016-04-06 16:00:00	2016-04-06 16:59:59
PLNX	BTC/ETH	0.0254958400	0.0258000000	0.0252810000	0.0256360000	20666.4275583700	2016-04-06 17:00:00	2016-04-06 17:59:59
PLNX	BTC/ETH	0.0256370000	0.0257000000	0.0255366800	0.0256360000	8303.0757824100	2016-04-06 18:00:00	2016-04-06 18:59:59
PLNX	BTC/ETH	0.0256369700	0.0257820000	0.0256340000	0.0257375000	9071.5397125900	2016-04-06 19:00:00	2016-04-06 19:59:59
PLNX	BTC/ETH	0.0257379900	0.0257870000	0.0256000000	0.0256800000	10345.7328596500	2016-04-06 20:00:00	2016-04-06 20:59:59
PLNX	BTC/ETH	0.0256930000	0.0257000000	0.0254675200	0.0254675200	5115.5427082600	2016-04-06 21:00:00	2016-04-06 21:59:59
PLNX	BTC/ETH	0.0254710000	0.0258900000	0.0253263000	0.0253460000	31226.3508915500	2016-04-06 22:00:00	2016-04-06 22:59:59
